Gene_symbol	Protein_id	FKH1_1	FKH1_2	FKH1_3	FKH1_4	FKH1_5	FKH1_6	HL60_1	HL60_2	HL60_3	HL60_4	HL60_5	HL60_6	KASUMI1_1	KASUMI1_2	KASUMI1_3	KASUMI1_4	KASUMI1_5	KASUMI1_6	Kg1a_1	Kg1a_2	Kg1a_3	Kg1a_4	Kg1a_6	ME1_1	ME1_2	ME1_4	ME1_5	ME1_6	MOLM13_1	MOLM13_4	MOLM13_6	MOLM16_1	MOLM16_2	MOLM16_3	MOLM16_4	MOLM16_5	MOLM16_6	MONOMAC6_1	MONOMAC6_2	MONOMAC6_3	MONOMAC6_4	MONOMAC6_5	MONOMAC6_6	MUTZ3_1	MUTZ3_2	MUTZ3_3	MUTZ3_4	MUTZ3_5	MUTZ3_6	MV411_1	MV411_2	MV411_3	MV411_4	MV411_5	MV411_6	OCIAML3_1	OCIAML3_2	OCIAML3_3	OCIAML3_4	OCIAML3_5	OCIAML3_6	OCIAML5_1	OCIAML5_3	OCIAML5_5	OCIAML5_6	OCIAML6_1	OCIAML6_2	OCIAML6_3	OCIAML6_4	OCIAML6_5	OCIAML6_6	OCIM1_1	OCIM1_3	OCIM1_4	OCIM1_6	SHI1_1	SHI1_2	SHI1_3	SHI1_4	SHI1_5	SKM1_1	SKM1_2	SKM1_3	SKM1_4	SKM1_5	SKM1_6	THP1_1	THP1_2	THP1_4	THP1_5	THP1_6	UCSDAML1_1	UCSDAML1_6	UCSDAML1_2	UCSDAML1_3	UCSDAML1_4	UCSDAML1_5
H1_[11]_(K)_Unmod	H1_[11]_(K)_Unmod	-1.48750421006811	-0.955027279837495	-1.95789060520064	-1.13866230761619	-0.897802248091993	0.748953677266776	0.748953677266776	0.748953677266776	0.748953677266776	0.748953677266776	0.748953677266776	0.748953677266776	0.748953677266776	0.748953677266776	0.748953677266776	0.748953677266776	0.748953677266776	0.748953677266776	0.748953677266776	0.748953677266776	0.748953677266776	0.748953677266776	0.748953677266776	-1.95255875030311	0.748953677266776	0.748953677266776	0.748953677266776	0.748953677266776	-2.07594365002092	0.748953677266776	0.748953677266776	-0.817556883635129	-0.731751337169126	0.748953677266776	0.748953677266776	-0.990772209509427	0.748953677266776	0.748953677266776	0.748953677266776	0.748953677266776	0.748953677266776	0.748953677266776	-1.71937022900735	0.748953677266776	0.748953677266776	0.748953677266776	0.748953677266776	0.748953677266776	0.748953677266776	0.748953677266776	-0.619909596640375	0.748953677266776	0.748953677266776	0.748953677266776	0.748953677266776	0.748953677266776	-2.22436672535627	0.748953677266776	0.748953677266776	0.748953677266776	0.748953677266776	0.748953677266776	-2.56594340424901	0.748953677266776	0.748953677266776	-0.952911140283952	-0.726095316440585	-0.789126524123347	-2.21195210954997	-0.779271372535054	-0.370893865655281	0.748953677266776	-1.56471688527185	-1.27604221836065	-1.90230921788123	0.748953677266776	0.748953677266776	0.748953677266776	-1.05253501655516	0.748953677266776	-0.697573536349361	-0.945265828881413	-1.67193484713118	0.748953677266776	-1.36337121400907	-1.40436445224148	-1.20661922419189	0.343921151939055	0.130891437762482	-0.338308043868066	-0.43729287251495	-0.0562170565755701	-0.437079183736945	-0.527994258832582	-1.63641261641765	-0.321836056999856	-0.359989898795581
H1_[13]_(K)_Unmod	H1_[13]_(K)_Unmod	-1.48750421006811	-0.955027279837495	-1.95789060520064	-1.13866230761619	-0.897802248091993	0.748953677266776	0.748953677266776	0.748953677266776	0.748953677266776	0.748953677266776	0.748953677266776	0.748953677266776	0.748953677266776	0.748953677266776	0.748953677266776	0.748953677266776	0.748953677266776	0.748953677266776	0.748953677266776	0.748953677266776	0.748953677266776	0.748953677266776	0.748953677266776	-1.95255875030311	0.748953677266776	0.748953677266776	0.748953677266776	0.748953677266776	-2.07594365002092	0.748953677266776	0.748953677266776	-0.817556883635129	-0.731751337169126	0.748953677266776	0.748953677266776	-0.990772209509427	0.748953677266776	0.748953677266776	0.748953677266776	0.748953677266776	0.748953677266776	0.748953677266776	-1.71937022900735	0.748953677266776	0.748953677266776	0.748953677266776	0.748953677266776	0.748953677266776	0.748953677266776	0.748953677266776	-0.619909596640375	0.748953677266776	0.748953677266776	0.748953677266776	0.748953677266776	0.748953677266776	-2.22436672535627	0.748953677266776	0.748953677266776	0.748953677266776	0.748953677266776	0.748953677266776	-2.56594340424901	0.748953677266776	0.748953677266776	-0.952911140283952	-0.726095316440585	-0.789126524123347	-2.21195210954997	-0.779271372535054	-0.370893865655281	0.748953677266776	-1.56471688527185	-1.27604221836065	-1.90230921788123	0.748953677266776	0.748953677266776	0.748953677266776	-1.05253501655516	0.748953677266776	-0.697573536349361	-0.945265828881413	-1.67193484713118	0.748953677266776	-1.36337121400907	-1.40436445224148	-1.20661922419189	0.343921151939055	0.130891437762482	-0.338308043868066	-0.43729287251495	-0.0562170565755701	-0.437079183736945	-0.527994258832582	-1.63641261641765	-0.321836056999856	-0.359989898795581
H1_[142]_(K)_Unmod	H1_[142]_(K)_Unmod	0.0073421648141009	0.367736991650268	0.859019231628262	0.858351465199214	0.253796849975821	0.706075607645854	-0.245319149232705	0.238835611194146	0.843508384061679	1.02384807285168	0.762521552430505	0.971655518367777	0.123951889721671	0.366062540532064	-0.106167022213175	-0.238062376125436	-0.0483693910681853	0.324317321977507	-1.13107665012741	-1.36210820213898	-0.534744431869251	0.397585722457405	0.608963152425344	-2.12715452036715	0.0221545841375824	0.0462653052639928	0.327665604605047	-1.12020959820625	-1.81483419161262	-1.49106973767978	-1.50563749376122	-0.547977121625935	-2.7466211026498	-2.3300863458808	-2.16700151023956	-0.994831956489573	-1.59615693817953	0.348346644111897	0.060157849983822	0.170503082321164	-0.191448758328181	-0.891227778639374	0.130537364593875	-0.288397195708508	-0.187242582213102	-0.379715848756203	1.30392818007489	-0.192462268876014	-0.291045919216713	-0.0626867573363096	1.22307037500414	1.31494296962463	-0.500773502540711	-0.311710684634931	0.214917084175438	-0.348239016012488	-0.978026242102131	-0.142672181615465	0.62920937456649	-0.709619811183237	0.255474271466215	1.12826151466718	0.994541670371661	0.298951826010994	1.85315818090057	-0.329297242587259	-1.28907418140593	-1.99933310052465	0.400023117802676	-0.954085322635048	-0.858012319999181	0.873232942472342	0.477780977539361	-0.123245359932254	-0.794704434360407	0.589038865108307	1.15683888246555	0.738177252637754	-0.219330947647961	1.72074313677895	1.58814761700313	-0.903243438305907	0.410898757643127	0.245723986559518	-0.628214561393857	0.0843267464921105	0.503250155913274	2.61470983047442	1.81878304863778	0.0688016427764622	1.49231729254821	-0.364980355814652	0.523145826813892	-0.211066762071935	-0.438634864391083	0.1904650658451	2.16385607337599
H1_[144]_(K)_Unmod	H1_[144]_(K)_Unmod	0.0073421648141009	0.367736991650268	0.859019231628262	0.858351465199214	0.253796849975821	0.706075607645854	-0.245319149232705	0.238835611194146	0.843508384061679	1.02384807285168	0.762521552430505	0.971655518367777	0.123951889721671	0.366062540532064	-0.106167022213175	-0.238062376125436	-0.0483693910681853	0.324317321977507	-1.13107665012741	-1.36210820213898	-0.534744431869251	0.397585722457405	0.608963152425344	-2.12715452036715	0.0221545841375824	0.0462653052639928	0.327665604605047	-1.12020959820625	-1.81483419161262	-1.49106973767978	-1.50563749376122	-0.547977121625935	-2.7466211026498	-2.3300863458808	-2.16700151023956	-0.994831956489573	-1.59615693817953	0.348346644111897	0.060157849983822	0.170503082321164	-0.191448758328181	-0.891227778639374	0.130537364593875	-0.288397195708508	-0.187242582213102	-0.379715848756203	1.30392818007489	-0.192462268876014	-0.291045919216713	-0.0626867573363096	1.22307037500414	1.31494296962463	-0.500773502540711	-0.311710684634931	0.214917084175438	-0.348239016012488	-0.978026242102131	-0.142672181615465	0.62920937456649	-0.709619811183237	0.255474271466215	1.12826151466718	0.994541670371661	0.298951826010994	1.85315818090057	-0.329297242587259	-1.28907418140593	-1.99933310052465	0.400023117802676	-0.954085322635048	-0.858012319999181	0.873232942472342	0.477780977539361	-0.123245359932254	-0.794704434360407	0.589038865108307	1.15683888246555	0.738177252637754	-0.219330947647961	1.72074313677895	1.58814761700313	-0.903243438305907	0.410898757643127	0.245723986559518	-0.628214561393857	0.0843267464921105	0.503250155913274	2.61470983047442	1.81878304863778	0.0688016427764622	1.49231729254821	-0.364980355814652	0.523145826813892	-0.211066762071935	-0.438634864391083	0.1904650658451	2.16385607337599
H1_[145]_(K)_Unmod	H1_[145]_(K)_Unmod	0.0073421648141009	0.367736991650268	0.859019231628262	0.858351465199214	0.253796849975821	0.706075607645854	-0.245319149232705	0.238835611194146	0.843508384061679	1.02384807285168	0.762521552430505	0.971655518367777	0.123951889721671	0.366062540532064	-0.106167022213175	-0.238062376125436	-0.0483693910681853	0.324317321977507	-1.13107665012741	-1.36210820213898	-0.534744431869251	0.397585722457405	0.608963152425344	-2.12715452036715	0.0221545841375824	0.0462653052639928	0.327665604605047	-1.12020959820625	-1.81483419161262	-1.49106973767978	-1.50563749376122	-0.547977121625935	-2.7466211026498	-2.3300863458808	-2.16700151023956	-0.994831956489573	-1.59615693817953	0.348346644111897	0.060157849983822	0.170503082321164	-0.191448758328181	-0.891227778639374	0.130537364593875	-0.288397195708508	-0.187242582213102	-0.379715848756203	1.30392818007489	-0.192462268876014	-0.291045919216713	-0.0626867573363096	1.22307037500414	1.31494296962463	-0.500773502540711	-0.311710684634931	0.214917084175438	-0.348239016012488	-0.978026242102131	-0.142672181615465	0.62920937456649	-0.709619811183237	0.255474271466215	1.12826151466718	0.994541670371661	0.298951826010994	1.85315818090057	-0.329297242587259	-1.28907418140593	-1.99933310052465	0.400023117802676	-0.954085322635048	-0.858012319999181	0.873232942472342	0.477780977539361	-0.123245359932254	-0.794704434360407	0.589038865108307	1.15683888246555	0.738177252637754	-0.219330947647961	1.72074313677895	1.58814761700313	-0.903243438305907	0.410898757643127	0.245723986559518	-0.628214561393857	0.0843267464921105	0.503250155913274	2.61470983047442	1.81878304863778	0.0688016427764622	1.49231729254821	-0.364980355814652	0.523145826813892	-0.211066762071935	-0.438634864391083	0.1904650658451	2.16385607337599
H1_[158]_(K)_Unmod	H1_[158]_(K)_Unmod	-0.367814753988801	-0.28794487189153	0.734011494897333	1.11814943947916	-0.659819605200321	0.572311869738133	0.0009036276140545	-0.14329036288598	0.197866281680772	0.826618136779422	0.428486856406293	0.242054143718488	0.607549287010086	0.625010278499276	-0.0338600691553734	-0.954643431196752	-0.106225327710522	-0.478162418065523	-1.19469624590897	-1.19041651450331	-0.799724156302443	0.985117145816941	-0.0321304731700347	-3.09128196766322	-0.186585744408182	0.5272329664015	0.139611156298355	-0.436763098573127	-0.86753431524934	-1.18684469756629	-0.579034838491536	2.54027603612334	1.61179796586335	-0.884087826434092	-1.0919088096893	-1.15102728812446	-0.765085714193013	-0.343272718788756	-0.465020170726358	-0.206302191150332	0.0710535406883405	0.24677762161376	0.598148981834129	-0.636989843920969	-0.363572036318546	-0.841685384570941	1.1831752191645	-0.030733574933576	-0.743561087773715	-0.169742099554557	1.29034251768844	0.454085988214195	-0.755656655175584	-0.937919119243858	-0.468258759859208	-0.351150503947178	-0.987135745198082	-0.508525486293635	0.720005068829605	-0.672804579741682	-0.393248354846415	-0.126840350992974	0.0360670492716851	-0.0552789631236419	2.06529889168488	1.14960262947218	-0.572793321106744	-1.49282305193026	0.27533529491237	0.108605813343967	-0.89055506220845	1.52637563554111	1.44004810643724	-1.27709826376704	0.335201199318436	-0.0884974021518029	0.279617034016431	1.15088205479301	-0.828893701621536	2.99549986171059	1.6685087961578	-0.810289107967789	0.19134809907511	-0.597138653212209	-1.37274468240077	-1.26556714090787	0.120574874101385	1.74452349928199	0.808738023892495	-0.746068996919133	0.997161248298709	-1.43903835705154	1.21468286671136	-0.615634895569256	1.35617695374693	-0.0293442817819315	2.38823351900131
H1_[159]_(K)_Unmod	H1_[159]_(K)_Unmod	-0.367814753988801	-0.28794487189153	0.734011494897333	1.11814943947916	-0.659819605200321	0.572311869738133	0.0009036276140545	-0.14329036288598	0.197866281680772	0.826618136779422	0.428486856406293	0.242054143718488	0.607549287010086	0.625010278499276	-0.0338600691553734	-0.954643431196752	-0.106225327710522	-0.478162418065523	-1.19469624590897	-1.19041651450331	-0.799724156302443	0.985117145816941	-0.0321304731700347	-3.09128196766322	-0.186585744408182	0.5272329664015	0.139611156298355	-0.436763098573127	-0.86753431524934	-1.18684469756629	-0.579034838491536	2.54027603612334	1.61179796586335	-0.884087826434092	-1.0919088096893	-1.15102728812446	-0.765085714193013	-0.343272718788756	-0.465020170726358	-0.206302191150332	0.0710535406883405	0.24677762161376	0.598148981834129	-0.636989843920969	-0.363572036318546	-0.841685384570941	1.1831752191645	-0.030733574933576	-0.743561087773715	-0.169742099554557	1.29034251768844	0.454085988214195	-0.755656655175584	-0.937919119243858	-0.468258759859208	-0.351150503947178	-0.987135745198082	-0.508525486293635	0.720005068829605	-0.672804579741682	-0.393248354846415	-0.126840350992974	0.0360670492716851	-0.0552789631236419	2.06529889168488	1.14960262947218	-0.572793321106744	-1.49282305193026	0.27533529491237	0.108605813343967	-0.89055506220845	1.52637563554111	1.44004810643724	-1.27709826376704	0.335201199318436	-0.0884974021518029	0.279617034016431	1.15088205479301	-0.828893701621536	2.99549986171059	1.6685087961578	-0.810289107967789	0.19134809907511	-0.597138653212209	-1.37274468240077	-1.26556714090787	0.120574874101385	1.74452349928199	0.808738023892495	-0.746068996919133	0.997161248298709	-1.43903835705154	1.21468286671136	-0.615634895569256	1.35617695374693	-0.0293442817819315	2.38823351900131
H1_[16]_(K)_Ac	H1_[16]_(K)_Ac	-0.542505563291874	-0.41462405385581	-0.2132686157155	0.638395786530843	-0.487927147300683	-0.352429012907865	1.16888277871792	0.734092741257298	1.10601407059126	1.2593446394027	0.666498507784265	1.30680023465943	-0.971217522148253	-0.609602988949978	-0.559085321520935	-0.490592139199578	-1.19763222087216	-0.700544191503075	0.634164095482354	0.219755622124748	0.856197851522993	0.920825225648193	1.04744065413984	0.152772752699627	0.261203010860633	0.400082020210525	0.630064191897618	0.274152414564364	-0.390878922626944	-0.157985311811957	-1.21606661979252	-0.0635165244544246	-0.158652743404656	-0.0931068324576904	0.111283061786772	-0.188064615538055	0.399063974451132	1.27313281349019	0.725643524741745	0.922953899891584	0.826419093835731	0.659975276610379	0.629209052298128	0.14556121288651	0.234283382896541	0.763650398024076	-0.719099456134051	0.283867632195295	0.538553967622371	0.684733976065268	1.11338517934805	1.09303418019301	0.43880564802025	0.822081472195454	0.790813685735162	0.469403902039859	0.348143051218713	0.408578056265819	0.213297023461057	0.275572552216392	0.621256784192869	0.97922279283702	0.363686296963103	0.914302367416354	0.450502280167789	-1.07080761175225	-0.101758329883605	-0.265538931191735	0.0163070100734555	0.20704470550839	-0.132714730136421	-1.73869031404208	-0.142220423641763	0.656987014916999	-0.278533655876294	0.627528668854723	-3.66886823560974	-2.53038637555884	-2.77568539230019	-0.948681858705914	-0.870552918623196	0.290480883805137	0.0842555301858233	-0.170792431281267	-0.0573912735956431	-0.203499846268476	-2.10896251776171	-3.20666001202679	-3.63136450075842	-0.767959576058023	0.051355291166661	0.630623042777852	-0.0233191202641385	0.117146522682628	0.376762428791249	0.530784439057703	0.854809183840644
H1_[16]_(K)_Bu	H1_[16]_(K)_Bu	0.793449408979087	0.937285248424283	0.7833388823675	1.09524381850743	0.889966058530488	0.815717689274165	-1.0502117810111	-1.20006310690199	-1.4726977346715	-1.32418568634972	-1.37808041352733	-1.01003994925534	0.975182554995901	1.0460690196224	1.24294125596229	1.35821571416077	1.22622791859703	1.24791841851231	-0.251107063542565	1.12451340554798	-0.250340535713389	-0.640699362561544	-0.368390737177046	0.874078215024187	0.85394589789474	-0.272936837046028	0.865772564204657	0.689991341853484	1.55080660318809	1.60668692573366	1.62155340063489	-0.205780601516493	0.0703115554458315	0.0591027644533509	0.127377810241	-1.26641192828209	0.0908008706574064	-1.33189160556533	-1.21841259832066	-1.27280484601861	-0.893480224322311	-0.837912532202224	-2.00413012586838	-0.49272051983018	-0.341932487789652	-0.849819603058334	-1.15356406080738	-0.178802674743932	-0.35634148622403	-0.420305045628819	-0.360315174312758	-0.873820223136158	-0.484988062101552	-1.30188429953779	-0.676958439870776	-0.274840467976162	-0.448103808684777	-0.471026544166887	-0.268998294085169	-0.265347860933715	-0.558199698870798	-0.593458471289888	-0.79135681827894	-0.746317204689071	-0.569546745060238	1.0935931154609	1.64182506399899	1.49612174015623	0.901957565867118	1.71840240245625	1.69250472829876	-0.605011237155107	-1.13294925418394	-1.3049907564493	-0.464438357187874	1.7798293593277	1.60024129031056	1.40529583238908	1.13846632422308	0.263694720465233	0.644205438657265	1.28805591646581	0.826574169255051	1.05221504598983	1.17589384947696	0.972604298029651	-0.988585778650563	-1.29179046099847	-0.690792032667323	-0.924726687148644	-0.926787245410886	-0.846552495103978	0.390809839069679	-1.09036237332906	-1.04716906451	-0.557150122569287	-0.42925651641599
H1_[16]_(K)_Hib	H1_[16]_(K)_Hib	-0.0941244436277935	-0.052643222177023	-0.188413767376692	-1.75476546597455	-0.321227986163356	-0.00792089409273246	-0.0781405532162109	0.118621723275565	-1.42656826813526	-0.0589639934207396	0.093846396082188	-0.0419151516123352	0.312360886701796	0.298631825658246	0.420187800329818	-1.29651627670417	0.217899403699124	0.487996029502889	0.421589397467511	0.0469554076272759	0.296225894531236	-0.0409519644078221	0.0788821429040649	-3.97215565730917	0.118587922179793	0.173561235127841	0.0289403987734432	0.11450309930723	0.0161080548901724	-0.254391392013331	-0.0318656243520523	0.336251287975701	0.47650136613546	0.31272129579877	0.052649669332435	-1.23909296452795	0.264050103336336	1.20391169319927	0.170436515159067	-0.0624227708279925	0.2037728145899	-0.196439454421326	-0.0774821884011414	0.107892874189915	0.0765529472611477	-0.353232991662839	0.1072173634261	0.226538344818938	0.0395720848054398	0.10449022545354	-0.437856595584749	-0.833145606202434	0.0968690020270818	-2.50067001062618	-0.117216186261337	0.147916219704587	0.277954442422059	-0.0515226588969706	0.114950071763861	0.207706288678351	-0.129448895249449	-0.488926167605393	-0.10135642375618	-0.445110453232816	-0.0179001522013942	-0.301396700699601	-0.320921705272097	-0.0521190327009943	0.758790521506572	-0.0509589243496458	-0.117447379658778	0.000359683946608618	0.0491655589222909	-1.83356835902214	0.162858434227072	-0.751964929976296	-0.968654119326696	0.304487161747119	2.42919177596921	0.411396505753908	-0.663664167336368	-1.6698898956157	0.0457218254525216	0.0364751983173474	-0.843777209814014	-1.30813697674355	2.89747206405606	2.91781022505428	2.68875244758169	2.84732369025645	2.91278832229018	-1.42133208141833	0.2466277833801	0.0600308255273446	-0.204476077742655	0.2339873310023	0.40460415659105
